company_name,linkedin_url,description,fleet_size
Air Seoul,https://linkedin.com/company/air-seoul-korea,"Air Seoul is an airline, originally, a subsidiary of Asiana Airlines. Air Seoul's business model is a low cost carrier; however, Air Seoul has plans to roll out ...",6
Air Seychelles,https://linkedin.com/company/air-seychelles,"The Seychelles' national carrier has been flying for over 46 years. Wholly owned by the Government of Seychelles, the carrier operates regionally from its home ...",7
Air Spray,https://linkedin.com/company/air-spray-usa-inc,"Air Spray operates a fleet of over 40 aircraft for aerial wildfire suppression, including amphibious, land based, single and multi engine aircraft.",46
Air Sunshine,https://linkedin.com/company/sunshine-air-and-plumbing,We are more than just your local air conditioning and plumbing service experts are your neighbors. Which means we are proud to provide great service to the ...,8
Air Tahiti,https://linkedin.com/company/air-tahiti,"Air Tahiti is the main inter-island air carrier in French Polynesia. Our network covers 47 islands within the country, scattered over an area as vast as Europe.",12
Air Tahiti Nui,https://linkedin.com/company/air-tahiti-nui,Maeva - Bienvenue Air Tahiti Nui relie le reste du monde à l'île de Tahiti et propose des vols quotidiens sur la ligne Paris/Los Angeles/Tahiti.,4
Air Tanzania,https://linkedin.com/company/air-tanzania-company-limited,"Air Tanzania is the flag carrier of Tanzania. Air Tanzania Corporation was established on March 10, 1977 and started operations on June 1, 1977.",17
Air Taxi & Charter International,https://linkedin.com/company/copenhagen-airtaxi-a-s,"Over the decades, we've grown into a company that offers: ✈️ Charter & Ruteflyvning to destinations near and far. ✈️ Pilot education for the next generation of ...",1
Air Tetiaroa,https://linkedin.com/company/air-tetiaroa,La compagnie aérienne privée Air Tetiaroa est l'unique compagnie aérienne desservant l'atoll de Tetiaroa depuis Tahiti et les autres Iles de la Société.,7
Air Thanlwin,https://linkedin.com/company/shwethanlwinmedia,"Website: http://www.skynetplus.com. External link for Shwe Than Lwin Media Co.,Ltd. Industry: Broadcast Media Production and Distribution.",4
Air Tindi,https://linkedin.com/company/flyairtindi,"35 years of service and a Northern Based Airline (Yellowknife, NWT), Air Tindi provides a diverse fleet of turboprop aircraft services, experienced staff, and ...",7
Air Transat,https://linkedin.com/company/airtransat,Air Transat is Canada's number one leisure airline in North America and part of Transat A.T. Inc. a leading integrated international tourism company ...,43
Air Transport Europe,https://linkedin.com/company/european-air-transport-leipzig-gmbh/,"We've been turning skies into runways since 2008 at Leipzig/Halle Airport. EAT is a registered cargo airline and aircraft maintenance provider, ...",10
Air Transport International,https://linkedin.com/company/air-transport-international,"ATI is a US passenger and cargo airline headquartered in Wilmington, Ohio with maintenance bases in across the US and world-wide.",10
Air Travel,https://linkedin.com/company/air-travel-corporation,Air Travel Corporation provide luxury tailor-made holidays designed individually to suit your personal requirements. Primarily specialising in holidays to Dubai ...,16
AIR TXT,https://linkedin.com/company/airtxt,"En Air TXT, redefinimos la experiencia de volar en jet con un enfoque en la excelencia, la personalización y la eficiencia. Ofrecemos soluciones de vuelos ...",1
Air Urga,https://linkedin.com/company/wake-qa-limited,WAKE (QA) LIMITED is a UK-based company. It's our mission to become the global leader in recognising operational safety throughout the entire aviation ...,4
Air Vanuatu,https://linkedin.com/company/air-vanuatu,Closed. · Report this company · Close menu. View all 379 employees. About us. In receivership CLOSED. Website: https://www.dailypost.vu/news/no ...,3
Air Volta,https://linkedin.com/company/voltaair,"Volta Air Technology is a leading designer and manufacturer of sustainable, all-electric refrigeration solutions for commercial transportation vehicles.",4
Air Wisconsin,https://linkedin.com/company/air-wisconsin-airlines,Air Wisconsin Airlines | 21483 followers on LinkedIn. We operate exclusively as American Eagle and have been a presence in the airline industry since 1965.,3
Air Zimbabwe,https://linkedin.com/company/air-zimbabwe-private-limited,"Air Zimbabwe (Pvt) Ltd (operating as Air Zimbabwe) is the national carrier of Zimbabwe, headquartered on the property of Robert Gabriel Mugabe International ...",4
Air-Glaciers,https://linkedin.com/company/air-glaciers,"Air-Glaciers is much more than just an aviation company, it is a family of passionate people who save lives and participate in the life in the Alps.",24
Air-Taxi Europe,https://linkedin.com/company/fly-aeolus,"Fly Aeolus connects 1,600 airports in Europe. By using small and large airports, there is always an airport at a 20-minute drive from your departure or ...",4
Air1Air,https://linkedin.com/company/air1air,Air1Air is the first Iranian Low Cost airline. The Low Cost Airline or Low Cost Carrier (LCC) model is based on the principle of strictly managing unnecessary ...,2
Air65 Aviation,https://linkedin.com/company/flyair65/,"AIR65 is a French cargo airline operating ATR72-500F aircraft, offering air cargo capacity for ad-hoc flights in Europe, Africa, Middle East, the Caribbean and ...",1
AirACT,https://linkedin.com/company/act-airlines,"Based in Istanbul, Turkey, ACT Airlines operates 5 Boeing 747-400 Freighters with a capacity of 586.5 tons answering the demand for extra capacity in the market ...",2
AirAsia,https://linkedin.com/company/airasia,"We're now a world-class brand, a leading Asean airline, a digital travel and lifestyle platform; and we're not stopping.",226
AirAsia X,https://linkedin.com/company/airasia,"We're now a world-class brand, a leading Asean airline, a digital travel and lifestyle platform; and we're not stopping. If you're passionate about connecting ...",25
airblue,https://linkedin.com/company/airblue,Airblue is Pakistan's largest private airline. Leading the way with innovative new technology. Airblue became the first airline in South Asia.,12
Airborne Imaging,https://linkedin.com/company/airborneimaging,"Airborne Imaging Inc, a Barr Geospatial Solutions company, is a provider of high resolution, high quality, cost-effective Airborne LiDAR and geospatial mapping ...",4
Airbus,https://linkedin.com/company/airbusgroup,Airbus pioneers sustainable aerospace for a safe and united world. The Company constantly innovates to provide the most efficient and technologically-advanced ...,889
Airbus Transport International,https://linkedin.com/company/airbusgroup/,Airbus pioneers sustainable aerospace for a safe and united world. The Company constantly innovates to provide efficient and technologically-advanced ...,11
Aircalin,https://linkedin.com/company/aircalin,"Founded in 1983, AIRCALIN is the international airline of New Caledonia. Its mission is to facilitate travel for New Caledonians, promote tourism in New ...",6
Aircharters Worldwide,https://linkedin.com/company/airchartersworldwideinc,"Aircharters Worldwide is a state-of-the-art private jet operating facility based in the Miami Opa-Locka Executive Airport, Florida.",2
Aircraft Management Group,https://linkedin.com/company/aircraft-management-group,"Aircraft Management Group is offering a cost effective, convenient, and transparent solution for private jet ownership and leases in the greater Atlanta ...",15
Airest,https://linkedin.com/company/airest-airline,"Airest is a direct aviation service provider to the leading logistics companies since 2002. Headquartered in Tallinn, Estonia.",6
AirExplore,https://linkedin.com/company/airexplore,"AirExplore is Slovakia's largest airline, providing the most flexible, full-service ACMI and air charter solutions worldwide for passengers and cargo ...",8
Airfast Indonesia,https://linkedin.com/company/pt-airfast-indonesia,Website: http://www.airfastindonesia.com/. Externer Link zu PT. AIRFAST Indonesia ; Branche: Fluggesellschaften und Luftfahrt ; Größe: 201–500 Beschäftigte.,10
AirGO Private Airline,https://linkedin.com/company/airgo-private-airline/,"AirGO is the only company dedicated to the sales, management and charter of mono fleets with the advantage of concentrating knowledge and experience.",3
airHaifa,https://linkedin.com/company/air-haifa-ltd,"airHaifa is Israel's first new airline since the 90s, and the first commercial airline to ever be based in Haifa. We will soon offer simple, affordable, and ...",3
Airhub Airlines,https://linkedin.com/company/airhub-aviation,"Airhub Aviation, strategically located in Dubai, Malta, and the Baltic States, manages a portfolio of aviation assets valued at over $200 million.",1
Airkenya Express,https://linkedin.com/company/airkenyaexpresslimited,AirKenya is the choice for the discerning traveller seeking the ultimate safety and comfort. Our destinations include the world-famous safari destinations.,5
Airlec Air Espace,https://linkedin.com/company/airlec-ambulance,"AIRLEC is a French business aviation company - amongst the European oldest -, specialized in Air Ambulance services. AIRLEC own and operate 3 Merlin IIIB ...",8
Airlift,https://linkedin.com/company/airlift-solu%C3%A7%C3%B5es-aeron%C3%A1uticas,"A empresa apresenta, de forma inovadora, conceitos e soluções que simplificam os serviços de navegação aérea e apresentam excelente relação custo-benefício. A ...",10
Airlink,https://linkedin.com/company/airlink,"Airlink is a privately-owned, premium airline in South Africa, serving the largest network of 47 destinations in 15 African countries and St ...",74
AirMaster,https://linkedin.com/company/airmasteraustralia,"At Airmaster, our goal is to lead the way in integrated building services, combining HVAC&R, building automation, electrical, and fire systems to create smart ...",2
AirNet,https://linkedin.com/company/airnetiillc,"A renowned aviation leader in scheduled and on-demand cargo charter services, avionic installations and aircraft maintenance.",20
Airnorth,https://linkedin.com/company/airnorthau,Airnorth is Australia's second-longest running airline and has been mastering Australia's northern skies for 45 years. From as far north as Timor-Leste to ...,13
Airone,https://linkedin.com/company/airone-s-r-l,"Ci occupiamo di consulenza alle imprese nelle materie dell'ambiente, della salute e della sicurezza sul lavoro. Lo facciamo con passione, precisione e dedizione ...",1
AIRPAC Airlines,https://linkedin.com/company/airpacairlines,"AIRPAC Airlines is dedicated to getting your express air cargo where it needs to be, exactly at the time it needs to be there. Operating out of the Pacific ...",8
AirQuest Aviation,https://linkedin.com/company/airquest-aviation,"We are proud to provide premiere aviation support such as flight training, aircraft rental, aircraft sales, air charter, aircraft maintenance, fuel sales and a ...",2
